id_odsp,season,fthg,ftag,odd_h,odd_d,odd_a,D1_league_binary,E0_league_binary,F1_league_binary,I1_league_binary,SP1_league_binary,england_country_binary,france_country_binary,germany_country_binary,italy_country_binary,spain_country_binary,1_11_OpenPlay_Situation,1_11_time,1_11_Pass_AssistMethod,1_11_Attempt(shot)_EventType,1_11_OffTarget_ShotOutcome,1_11_KeyPass_EventType2,1_11_home_event,1_11_None_AssistMethod,1_11_Corner_EventType,1_11_Foul_EventType,1_11_FreeKickWon_EventType,1_11_HandBall_EventType,11_21_FreeKickWon_EventType,11_21_time,11_21_home_event,11_21_None_AssistMethod,11_21_OpenPlay_Situation,11_21_Pass_AssistMethod,11_21_Attempt(shot)_EventType,11_21_OffTarget_ShotOutcome,11_21_KeyPass_EventType2,11_21_Foul_EventType,11_21_OnTarget_ShotOutcome,11_21_Blocked_ShotOutcome,11_21_HitThePost_ShotOutcome,11_21_Corner_EventType,21_31_OpenPlay_Situation,21_31_time,21_31_home_event,21_31_Attempt(shot)_EventType,21_31_Blocked_ShotOutcome,21_31_None_AssistMethod,21_31_Corner_EventType,21_31_Cross_AssistMethod,21_31_KeyPass_EventType2,21_31_OnTarget_ShotOutcome,21_31_FreeKickWon_EventType,21_31_Foul_EventType,21_31_Pass_AssistMethod,21_31_OffTarget_ShotOutcome,31_41_time,31_41_None_AssistMethod,31_41_Corner_EventType,31_41_Foul_EventType,31_41_home_event,31_41_FreeKickWon_EventType,31_41_OpenPlay_Situation,31_41_Attempt(shot)_EventType,31_41_OffTarget_ShotOutcome,31_41_Cross_AssistMethod,31_41_KeyPass_EventType2,41_51_time,41_51_Foul_EventType,41_51_None_AssistMethod,41_51_Substitution_EventType,41_51_home_event,41_51_Offside_EventType,41_51_FailedThroughBall_EventType2,41_51_OpenPlay_Situation,41_51_fast_break,41_51_Pass_AssistMethod,41_51_Attempt(shot)_EventType,41_51_OffTarget_ShotOutcome,41_51_KeyPass_EventType2,41_51_YellowCard_EventType,41_51_FreeKickWon_EventType,41_51_Corner_EventType,41_51_OnTarget_ShotOutcome,51_61_Corner_Situation,51_61_time,51_61_home_event,51_61_Attempt(shot)_EventType,51_61_OnTarget_ShotOutcome,51_61_None_AssistMethod,51_61_Foul_EventType,51_61_FreeKickWon_EventType,51_61_Corner_EventType,51_61_OpenPlay_Situation,51_61_HeadedPass_AssistMethod,51_61_Blocked_ShotOutcome,51_61_KeyPass_EventType2,61_71_FreeKickWon_EventType,61_71_time,61_71_None_AssistMethod,61_71_home_event,61_71_Foul_EventType,61_71_Corner_EventType,61_71_OpenPlay_Situation,61_71_Attempt(shot)_EventType,61_71_Blocked_ShotOutcome,71_81_time,71_81_None_AssistMethod,71_81_Corner_EventType,71_81_OpenPlay_Situation,71_81_Cross_AssistMethod,71_81_Attempt(shot)_EventType,71_81_Blocked_ShotOutcome,71_81_KeyPass_EventType2,71_81_FreeKickWon_EventType,71_81_home_event,71_81_Offside_EventType,71_81_FailedThroughBall_EventType2,71_81_Foul_EventType,71_81_YellowCard_EventType,81_91_FreeKickWon_EventType,81_91_time,81_91_None_AssistMethod,81_91_home_event,81_91_Foul_EventType,81_91_Offside_EventType,81_91_FailedThroughBall_EventType2,81_91_Substitution_EventType,81_91_Corner_EventType,91_101_time,91_101_None_AssistMethod,91_101_Corner_EventType,91_101_OpenPlay_Situation,91_101_Cross_AssistMethod,91_101_Attempt(shot)_EventType,91_101_Blocked_ShotOutcome,91_101_KeyPass_EventType2,91_101_Corner_Situation,91_101_OnTarget_ShotOutcome,91_101_Pass_AssistMethod,91_101_Foul_EventType,91_101_FreeKickWon_EventType,91_101_home_event,91_101_FreeKick_Situation,91_101_OffTarget_ShotOutcome,1-time,1_11_ThroughBall_AssistMethod,1_11_OnTarget_ShotOutcome,1_11_Offside_EventType,1_11_FailedThroughBall_EventType2,11_21_HandBall_EventType,21_31_Offside_EventType,21_31_FailedThroughBall_EventType2,21_31_YellowCard_EventType,31_41_Offside_EventType,31_41_FailedThroughBall_EventType2,31_41_Pass_AssistMethod,31_41_OnTarget_ShotOutcome,41_51_Blocked_ShotOutcome,51_61_Offside_EventType,51_61_FailedThroughBall_EventType2,51_61_Pass_AssistMethod,51_61_OffTarget_ShotOutcome,61_71_FreeKick_Situation,61_71_OffTarget_ShotOutcome,61_71_Substitution_EventType,61_71_Pass_AssistMethod,61_71_KeyPass_EventType2,61_71_Corner_Situation,61_71_Cross_AssistMethod,61_71_Offside_EventType,61_71_FailedThroughBall_EventType2,71_81_OnTarget_ShotOutcome,71_81_Pass_AssistMethod,71_81_OffTarget_ShotOutcome,71_81_HitThePost_ShotOutcome,81_91_OpenPlay_Situation,81_91_Pass_AssistMethod,81_91_Attempt(shot)_EventType,81_91_Blocked_ShotOutcome,81_91_KeyPass_EventType2,81_91_OnTarget_ShotOutcome,91_101_Substitution_EventType,91_101_HeadedPass_AssistMethod,91_101_YellowCard_EventType,1_11_Blocked_ShotOutcome,1_11_Cross_AssistMethod,11_21_HeadedPass_AssistMethod,11_21_Offside_EventType,11_21_FailedThroughBall_EventType2,21_31_SetPiece_Situation,31_41_YellowCard_EventType,41_51_ThroughBall_AssistMethod,51_61_Cross_AssistMethod,61_71_HeadedPass_AssistMethod,61_71_OnTarget_ShotOutcome,81_91_FreeKick_Situation,81_91_HitThePost_ShotOutcome,91_101_Offside_EventType,91_101_FailedThroughBall_EventType2,11_21_YellowCard_EventType,11_21_Corner_Situation,11_21_Cross_AssistMethod,31_41_Blocked_ShotOutcome,41_51_HandBall_EventType,41_51_SetPiece_Situation,61_71_HandBall_EventType,61_71_YellowCard_EventType,71_81_Substitution_EventType,81_91_Cross_AssistMethod,81_91_OffTarget_ShotOutcome,81_91_YellowCard_EventType,11_21_SetPiece_Situation,31_41_HeadedPass_AssistMethod,51_61_HandBall_EventType,11_21_FreeKick_Situation,21_31_ThroughBall_AssistMethod,21_31_Corner_Situation,31_41_SetPiece_Situation,41_51_Cross_AssistMethod,51_61_YellowCard_EventType,51_61_FreeKick_Situation,51_61_ThroughBall_AssistMethod,31_41_Corner_Situation,31_41_HandBall_EventType,41_51_Corner_Situation,51_61_SetPiece_Situation,61_71_fast_break,1_11_Corner_Situation,11_21_fast_break,31_41_FreeKick_Situation,91_101_SetPiece_Situation,41_51_FreeKick_Situation,81_91_OwnGoal_EventType2,91_101_fast_break,71_81_ThroughBall_AssistMethod,81_91_Corner_Situation,1_11_YellowCard_EventType,51_61_Substitution_EventType,51_61_fast_break,61_71_SetPiece_Situation,71_81_HeadedPass_AssistMethod,71_81_SetPiece_Situation,21_31_PenaltyConceded_EventType,21_31_HandBall_EventType,31_41_PenaltyConceded_EventType,71_81_HandBall_EventType,81_91_HandBall_EventType,11_21_ThroughBall_AssistMethod,31_41_ThroughBall_AssistMethod,41_51_HeadedPass_AssistMethod,1_11_FreeKick_Situation,11_21_OwnGoal_EventType2,51_61_PenaltyConceded_EventType,1_11_HeadedPass_AssistMethod,71_81_PenaltyConceded_EventType,91_101_HandBall_EventType,81_91_HeadedPass_AssistMethod,21_31_FreeKick_Situation,21_31_Substitution_EventType,41_51_HitThePost_ShotOutcome,71_81_Corner_Situation,91_101_HitThePost_ShotOutcome,1_11_fast_break,1_11_Substitution_EventType,41_51_PenaltyConceded_EventType,61_71_ThroughBall_AssistMethod,81_91_SetPiece_Situation,1_11_HitThePost_ShotOutcome,21_31_HeadedPass_AssistMethod,11_21_PenaltyConceded_EventType,21_31_HitThePost_ShotOutcome,71_81_SendingOff_EventType2,81_91_ThroughBall_AssistMethod,91_101_ThroughBall_AssistMethod,1_11_SetPiece_Situation,21_31_fast_break,51_61_HitThePost_ShotOutcome,81_91_fast_break,41_51_StraightRedCard_EventType,41_51_SendingOff_EventType2,71_81_StraightRedCard_EventType,91_101_SendingOff_EventType2,31_41_fast_break,61_71_PenaltyConceded_EventType,61_71_StraightRedCard_EventType,61_71_SendingOff_EventType2,81_91_StraightRedCard_EventType,81_91_SendingOff_EventType2,1_11_OwnGoal_EventType2,71_81_fast_break,11_21_Substitution_EventType,31_41_Substitution_EventType,71_81_FreeKick_Situation,81_91_PenaltyConceded_EventType,61_71_HitThePost_ShotOutcome,11_21_StraightRedCard_EventType,11_21_SendingOff_EventType2,51_61_SendingOff_EventType2,51_61_StraightRedCard_EventType,31_41_HitThePost_ShotOutcome,31_41_OwnGoal_EventType2,1_11_PenaltyConceded_EventType,91_101_StraightRedCard_EventType,21_31_SendingOff_EventType2,21_31_OwnGoal_EventType2,91_101_PenaltyConceded_EventType,21_31_StraightRedCard_EventType,31_41_StraightRedCard_EventType,31_41_SendingOff_EventType2,71_81_OwnGoal_EventType2,61_71_OwnGoal_EventType2,41_51_OwnGoal_EventType2,1_11_StraightRedCard_EventType,1_11_SendingOff_EventType2,91_101_OwnGoal_EventType2,51_61_OwnGoal_EventType2,81_91_SecondYellowCard_EventType,41_51_SecondYellowCard_EventType,71_81_SecondYellowCard_EventType,31_41_SecondYellowCard_EventType,51_61_SecondYellowCard_EventType,91_101_SecondYellowCard_EventType,61_71_SecondYellowCard_EventType,CLASS
xQ65dAj5/,2012,3,0,2.31,3.8,3.27,1,0,0,0,0,0,0,1,0,0,,47,,,,,6,10,,3,4,,4,152,4,9,2,1,2,1,1,4,1,,,,1,228,7,1,,9,1,1,1,1,3,3,,,279,8,1,3,3,3,1,2,2,2,2,382,3,7,,7,,,1,,2,3,2,3,,3,1,1,,482,5,4,3,7,1,1,2,4,,,3,2,547,7,5,2,1,2,3,1,635,7,,2,,3,,3,2,4,,,3,1,3,710,7,2,1,,,2,1,781,9,,3,,3,,1,,2,1,3,3,4,,1,1,,,2,2,,2,2,,1,1,,,,1,1,2,1,,1,,2,3,,1,2,2,2,2,1,,3,,3,,3,3,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,3,,,,,,,,,1,1,,,1,,,2,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
xtklbWLh/,2012,2,1,2.43,3.75,3.4,1,0,0,0,0,0,0,1,0,0,1,44,,1,,1,3,9,1,3,3,,2,130,6,8,3,2,4,1,2,2,2,1,,2,1,231,4,2,1,10,,,,1,3,2,,,320,9,,3,6,3,1,2,,,1,388,4,10,,6,1,1,,,,,,,1,3,,,,462,4,2,,8,1,3,3,2,,1,2,3,559,10,3,4,,,,,678,9,1,3,,3,1,1,1,2,,,1,,2,766,6,5,2,,,1,,865,9,2,1,,1,,1,,1,1,3,3,6,,,1,,,2,2,,,,1,1,1,1,1,,,,1,1,,,,,,,,2,2,1,1,1,,4,3,4,,4,3,1,,,1,1,,,,1,,,1,,,,,,,,,,1,1,,,1,3,1,1,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
zeViBqAP/,2012,2,2,1.5,4.4,9,0,0,1,0,0,0,1,0,0,0,1,42,,2,1,2,6,8,1,3,4,,3,84,6,8,3,1,3,1,2,4,,2,,,,164,5,,,10,,,,,4,5,,,253,9,1,1,7,3,3,3,2,,1,392,1,6,,7,,,7,,2,7,3,4,,2,,3,,496,7,6,1,5,2,1,1,5,,1,5,1,583,8,3,1,3,5,5,3,690,7,1,3,1,3,,3,2,6,,,2,,1,771,7,6,2,,,3,1,866,8,,3,,3,,2,,2,2,1,3,8,,1,2,1,1,,,,,,1,,,,,1,,,5,4,,1,,1,2,,1,,,1,2,2,,2,1,3,,3,2,,,1,,1,,,,,2,,,,1,,,2,2,,,,1,,,,,2,2,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
84Llk2m6/,2012,1,2,1.82,3.65,5.5,0,0,1,0,0,0,1,0,0,0,,45,,1,1,,6,10,1,4,4,,3,166,4,8,2,1,3,2,2,4,,,,,,240,5,1,,9,,,1,,5,4,1,1,288,6,,2,3,2,5,5,,1,4,375,3,9,,6,,,1,,1,1,1,1,1,3,2,,,472,4,2,,8,2,3,1,2,,1,2,2,587,9,5,2,,1,2,,675,6,,5,1,5,,4,1,6,1,1,1,,2,735,9,4,2,,,2,2,826,8,1,2,1,2,,2,,1,1,2,2,5,,1,1,,,,,,,,,1,1,2,2,,,,1,1,,1,1,,1,,,,,2,2,3,,1,1,2,,1,1,1,,1,,,,,,1,,,1,1,1,,,1,1,,,1,3,,,,3,1,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,1,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
fLN0n0XO/,2012,1,5,3.35,3.27,2.5,0,0,1,0,0,0,1,0,0,0,4,36,2,5,3,4,6,6,1,2,2,,1,130,4,7,3,2,3,,3,1,1,2,,2,2,197,6,3,1,7,1,,3,1,2,2,3,1,296,8,,3,3,2,2,3,2,,2,388,2,7,,6,,,3,1,2,3,,3,1,2,2,2,,438,6,1,1,9,3,4,1,1,,,1,3,467,8,7,3,,2,3,1,557,9,1,3,,4,1,1,1,3,,,1,,4,623,10,6,4,1,1,,,672,9,,2,,2,,1,,,1,2,2,8,,2,2,,1,,,,1,1,1,,,2,1,1,,,1,,,1,,,2,1,2,,,1,1,1,1,1,,1,,,,3,,,1,1,,3,3,1,,1,,,1,,,,,,,1,,,,,1,1,,1,,,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,2,,,,,,,,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
SEqvxt5j/,2012,0,1,1.24,7.4,15,1,0,0,0,0,0,0,1,0,0,3,80,1,3,,2,7,8,,3,3,,3,228,5,8,2,2,2,,2,3,1,1,,2,2,321,7,3,1,9,3,,1,,2,2,1,2,432,7,2,1,5,2,3,4,1,2,3,504,3,8,,7,2,2,2,,1,2,1,2,,2,1,1,,612,6,2,2,8,3,3,1,2,,,2,1,707,7,6,1,2,4,4,2,785,9,1,2,,2,,1,3,8,2,2,1,,1,885,7,5,2,,,3,1,,,,,,,,,,,,,,,,,1,,1,1,1,,,,,,,1,3,,,,2,,,2,,2,3,,,1,1,1,1,1,,3,2,3,2,3,1,,,,2,1,,,,1,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
bHbEI0Hh/,2012,1,2,2,3.4,4.7,0,0,1,0,0,0,1,0,0,0,2,82,2,2,1,2,4,8,,3,4,,2,169,6,8,3,2,3,,2,4,2,1,,1,4,266,5,5,,7,,,3,2,2,2,3,3,350,10,,3,3,5,1,1,1,,,444,4,8,,4,,,3,,1,3,1,2,,3,,1,,519,5,2,1,8,2,2,2,2,,1,2,3,581,8,6,3,1,2,2,,673,5,2,4,1,6,,5,1,7,,,1,,3,761,8,5,3,,,1,1,811,9,2,1,,1,,1,,,1,3,3,5,,,2,,1,1,1,,,,,,,,,,1,1,1,,,1,1,2,2,,,,,3,2,3,,2,1,2,2,2,,1,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
bw0Yaqcc/,2012,5,1,1.67,4.2,6.14,1,0,0,0,0,0,0,1,0,0,2,79,2,2,1,2,5,8,,3,3,,3,184,5,10,,,,,,3,,,,1,2,235,6,2,,10,1,,,,4,2,,2,317,8,,4,6,3,3,3,3,1,2,372,,8,,5,1,1,2,,,3,1,2,,2,3,1,,457,6,3,3,8,3,3,,2,,,2,2,563,8,7,3,1,3,3,,676,8,1,2,,2,,2,3,7,,,3,,4,743,9,3,1,,,2,,795,9,,1,,1,,1,,,1,4,3,5,,1,2,,1,1,1,,1,1,,,,1,,1,,,1,,,2,1,,2,,1,,,,2,2,,2,,3,1,1,,1,,1,,,,2,2,,,,1,,1,,,,,1,,,,,,,,1,1,2,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Ea52eLBS/,2012,1,0,4.9,3.8,1.88,1,0,0,0,0,0,0,1,0,0,2,51,2,2,,2,7,8,1,3,3,,2,175,5,8,1,2,3,1,2,2,1,1,,2,4,308,4,4,,6,1,1,4,3,2,3,3,1,369,10,,3,4,5,,,,,,451,3,9,,6,1,1,2,,1,2,,1,,2,2,1,2,561,5,4,1,6,1,1,2,2,,,4,1,644,6,2,1,1,6,6,3,714,10,1,1,,1,1,,3,8,2,2,2,,2,793,9,6,3,,,2,,869,6,1,5,,5,2,4,,,4,2,1,5,,3,3,,,,,,,,,,,,,1,,,2,3,,2,1,1,4,,2,,,,,,,2,1,2,1,1,,,,1,1,,,1,1,,1,,2,1,1,,,,,,,,,,,,,1,,1,1,1,,,1,,,,,,,,,1,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
I5sHJt2n/,2012,1,0,2.25,3.2,3.95,0,0,1,0,0,0,1,0,0,0,2,63,1,2,,2,7,8,2,3,3,,3,198,4,9,2,1,2,,1,3,1,1,,,,286,5,,,10,1,,,,2,3,,,358,9,,3,7,6,1,1,,,1,431,2,8,,8,,,4,,1,4,2,2,,2,2,1,,616,6,5,1,6,,1,1,5,,1,4,2,754,7,8,3,1,3,3,1,834,9,2,1,,1,,1,3,5,,,3,,1,897,7,3,2,,,2,1,270,3,,,,,,,,,,1,2,2,,,2,,1,,,1,,,2,,,1,,1,,,4,3,,2,,1,3,,1,,,,,1,,2,2,3,1,3,2,,,,,1,,1,1,,,,,,,,,,,,,,1,,,,1,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,3,,,1,,,2,,,,,,,,,,,,,1,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
KhlsbNR9/,2012,1,2,1.97,3.9,4.2,1,0,0,0,0,0,0,1,0,0,2,50,,2,1,1,6,9,4,1,2,,2,135,7,8,3,1,3,1,2,2,1,1,,,2,226,5,2,2,10,1,,,,1,2,,,276,9,,2,4,3,1,2,,,1,353,4,9,,6,,,1,,1,1,,1,,4,1,1,1,466,8,1,,9,2,3,2,,,,1,3,555,8,6,3,,1,2,,611,9,3,2,,2,1,1,2,6,,,2,,3,666,10,4,3,1,1,,3,739,10,,,,,,,,,,3,3,5,,,1,,1,1,1,,3,3,1,,,1,2,,,,,1,,1,,,2,,2,1,1,1,,,,,,,,,,2,,1,,1,,3,3,,2,,1,,1,,,1,1,,,1,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
lShocssG/,2012,1,2,3,3.52,2.6,1,0,0,0,0,0,0,1,0,0,1,97,,1,,,6,10,,3,4,,3,208,5,9,1,,1,1,1,3,,,,1,1,300,5,1,1,9,,,1,,3,3,,,396,10,2,3,5,4,1,1,,,,474,3,10,,4,2,2,2,,,2,,,1,2,,,,570,5,3,1,7,3,3,1,3,,,3,1,657,8,6,1,2,3,4,1,716,9,1,3,,3,2,1,3,6,,,2,,2,761,7,4,3,,,1,,814,8,2,4,1,4,1,2,,3,,1,,7,,,5,,,2,2,,3,3,,,,,,2,,,3,2,,1,1,1,2,1,1,1,1,1,1,,,4,3,4,1,3,2,2,1,,1,,,2,2,,,,,,2,,1,1,1,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
t2kwa3C3/,2012,2,2,2.12,3.6,3.98,1,0,0,0,0,0,0,1,0,0,3,61,1,3,1,2,4,8,1,3,3,,1,218,6,6,3,2,5,3,4,1,1,1,,1,3,318,3,3,1,9,,,1,1,3,3,1,,375,9,1,2,2,2,2,4,2,,1,443,1,7,1,4,,,7,,3,7,2,3,,,1,2,,530,4,1,1,9,2,3,1,1,,,1,1,642,7,4,1,1,4,4,,719,10,1,1,,1,1,,3,5,,,3,,2,791,8,6,2,1,1,,3,842,9,,2,,2,1,1,,1,1,2,3,5,,,1,,,,,,1,1,,,,1,1,2,1,1,1,,,3,1,2,3,,1,1,1,,,,,1,1,2,,2,1,1,,2,2,1,,,,,1,,,,1,,,,,1,1,2,1,,,,1,2,1,1,,1,,,,,,,,1,,,2,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
UPAXkaZk/,2012,1,1,2.94,3.65,2.6,1,0,0,0,0,0,0,1,0,0,1,52,1,1,1,1,6,9,1,4,3,,3,148,3,7,3,3,3,2,3,2,1,,,,2,253,5,2,,9,,,1,2,3,3,1,,348,8,1,2,4,2,3,3,1,2,2,474,,4,,3,1,1,8,,5,8,4,6,,,1,3,,636,6,2,1,9,3,2,,1,,,1,2,721,9,4,,1,2,2,1,805,9,1,1,,2,,1,1,3,1,1,2,1,1,618,6,3,1,1,1,,2,,,,,,,,,,,,,,,,,2,,,1,1,,,,2,1,1,,2,1,1,1,1,1,,,3,,1,,,1,1,,1,2,,1,1,2,1,1,,,,,,,,2,2,,1,,,1,1,,,,,,,,,,,,1,2,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
z3BTjuKq/,2012,0,1,4.7,3.79,1.95,1,0,0,0,0,0,0,1,0,0,,31,,,,,5,10,2,4,4,,2,150,4,8,2,1,2,2,2,2,,,,2,,266,5,,,10,,,,,4,5,,,349,9,2,2,5,3,2,2,,,1,429,1,8,1,4,1,1,2,,2,2,1,2,1,1,3,1,,517,5,2,,9,3,2,3,2,,,1,3,630,9,3,2,1,1,2,,720,8,2,2,,2,2,2,2,6,,,2,,2,824,6,4,2,1,1,,1,874,10,,,,,,,,,,2,3,6,,,1,,,,,1,1,1,,1,1,1,,,,,1,2,,2,,,1,,,1,1,,2,,,4,3,4,2,4,2,2,,1,,,1,1,1,,,,,,,,,1,1,,,,2,,,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
29kj1anI/,2012,0,1,1.6,4,8.19,0,0,1,0,0,0,1,0,0,0,,41,,2,2,1,6,9,1,4,3,,2,94,8,8,3,2,3,,2,2,2,1,,2,,136,6,1,,9,,1,1,,4,3,,1,238,7,,2,4,2,4,4,,,3,348,1,5,,5,1,1,5,1,4,5,4,5,1,1,1,1,,498,6,1,,9,4,4,,1,,,1,2,575,7,7,2,1,5,5,1,646,10,,,,,,,3,5,,,4,,2,715,7,7,1,,,1,1,799,7,,3,,3,,3,,1,2,2,2,5,,1,2,,,,,,2,2,,,,3,1,,,,1,1,,3,,3,3,,,,,,,,,5,2,5,,3,3,1,,,,,,1,1,1,2,1,,,1,,,2,2,,,,3,,,,,2,,2,,,,,,,,,,1,,,,,,,1,1,,,,,,1,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
fqnr3LH5/,2012,2,2,3.95,3.31,2.24,0,0,1,0,0,0,1,0,0,0,2,78,1,3,1,3,5,7,1,3,3,,3,157,5,9,1,,1,1,1,3,,,,1,1,211,5,1,1,10,,,,,4,4,,,281,9,,3,6,4,1,1,1,,1,357,3,10,,5,1,1,,,,,,,1,3,1,,1,431,5,2,1,9,3,3,1,,,,1,2,509,8,7,2,,3,5,,575,10,2,,,,,,4,5,,,4,,3,674,9,6,3,2,2,,,727,9,2,,1,1,,1,1,,,2,2,6,,1,2,1,2,,,1,,,1,,,1,,,,,,1,,2,,1,2,,,,,,,,,2,1,2,1,1,,2,,1,,1,,1,1,,2,,1,1,3,,,,,,,,,1,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
OIjn2uXB/,2012,1,0,2.31,3.26,3.75,0,0,1,0,0,0,1,0,0,0,5,46,3,5,2,3,4,7,1,1,1,,4,165,3,9,1,1,1,1,1,2,,,,1,3,242,7,3,2,8,,,2,,2,2,2,1,320,8,,3,4,3,2,2,1,,2,429,2,8,,5,1,1,4,,2,4,2,2,,3,,2,,511,6,2,1,9,4,3,,2,,1,1,3,586,7,3,3,1,3,3,2,670,8,1,3,1,3,1,2,1,5,,,1,1,2,774,10,2,1,2,2,1,2,869,9,1,2,,2,,1,,,1,3,2,6,,2,1,,1,2,2,,1,1,2,1,1,1,1,,,,,,,1,,1,3,,2,,,1,1,1,,,,1,,,,1,,,2,,,2,2,,1,,1,,,1,,1,1,,,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
pzdU0Psi/,2012,1,0,1.91,4,4.3,1,0,0,0,0,0,0,1,0,0,,57,,,,,5,10,,4,5,1,3,134,6,8,2,2,2,1,2,3,1,,,1,3,217,7,3,,9,1,,1,1,2,3,1,2,337,9,,4,5,4,1,1,1,,1,401,4,10,,6,,,1,,,1,,,1,4,,,,473,6,1,1,9,3,3,1,1,,,1,4,535,9,4,3,,3,3,2,615,8,,2,,2,,2,3,4,,,3,,1,742,9,8,1,,,2,3,811,7,,4,1,4,1,3,,1,2,2,2,4,,2,3,,,,,,1,1,,1,1,1,,1,1,1,,,,1,,1,1,,,,,,2,2,,2,1,3,,1,1,1,,,,,,1,1,,,,,,,,,1,1,,,,,,,,,2,,2,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
